valid,mean_velocity,std_velocity,mean_stride,std_stride,mean_knee_angle_left,mean_knee_angle_right,std_knee_angle_left,std_knee_angle_right,mean_arm_amp_left,mean_arm_amp_right,torso_visible,torso_width_mean,torso_width_std,armL_visible,armR_visible,arm_amp_L,arm_amp_R,arm_asym,legs_visible,stride_mean,stride_std,legs_missing,label
True,2.913374932760324,3.53635672425858,0.12352113040565971,0.05324077626506093,136.3724972521777,144.7039729897328,8.771326203185208,12.15380852390566,0.14900938887442167,0.25660779588273536,0.2222222222222222,,,0.2222222222222222,0.2222222222222222,,,,0.2222222222222222,,,0.0,no_weapon
True,,,,,,,,,,,0.25,,,0.25,0.25,,,,0.25,,,0.0,no_weapon
True,1.1881863547332008,1.1318145827208799,0.10834156811278602,0.05957393190678558,115.1619943254139,114.63386196246474,18.966593848833586,17.49516554747306,0.16950029256524776,0.1481322071579951,0.3576158940397351,,,0.3576158940397351,0.3576158940397351,,,,0.3576158940397351,,,0.0,no_weapon
True,0.5087540196799338,0.7219397872760648,0.07749053650928546,0.05461912324647238,74.00601658255918,80.88394811061818,40.70943564076593,39.64281964678567,0.20222954514453323,0.2790308215467865,0.6946564885496184,,,0.6946564885496184,0.6946564885496184,,,,0.6946564885496184,,,0.0,no_weapon
True,0.7958816162240523,1.149824904711273,0.10297272160155889,0.07888595767361818,118.68534617632551,124.76451533144065,22.315883366610198,18.502138342258032,0.2593071899883227,0.2640215470973403,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,0.0,no_weapon
True,0.6216052092607112,0.8951610522174274,0.07408353785826213,0.05084422455636028,132.7185418493697,129.00612332344238,18.21802326278692,22.33848154493154,0.1112462359182213,0.15589898856620243,0.7786885245901639,,,0.7786885245901639,0.7786885245901639,,,,0.7786885245901639,,,0.0,no_weapon
True,0.46012216140539436,2.0880972375818803,0.04081625028636472,0.023413204549135907,127.46251592032804,123.38156540465523,14.124713185156766,17.353746750127293,0.20710415445165964,0.19741189190067682,0.45081967213114754,,,0.45081967213114754,0.45081967213114754,,,,0.45081967213114754,,,0.0,no_weapon
True,4.157551069744119,4.129440303644936,0.22647415691836276,0.17396279381951568,117.36360706469983,132.33671966845907,41.22136628715031,32.3142604662304,0.43212027231942346,0.360605401747386,0.30327868852459017,,,0.30327868852459017,0.30327868852459017,,,,0.30327868852459017,,,0.0,no_weapon
True,2.549334273107188,3.3991237361579354,0.06283226218341213,0.053104559257630614,125.7701933764915,127.60907904194654,26.587157907326326,22.841753173103392,0.12495447911183837,0.12805940817967784,0.3884297520661157,,,0.3884297520661157,0.3884297520661157,,,,0.3884297520661157,,,0.0,no_weapon
True,1.9112050845368096,2.0599191650839748,0.10717322365662116,0.05297639035414435,142.1757815444219,140.05951345961233,16.821382602131422,16.995887310872586,0.2556893871197408,0.23688243479728044,0.4336283185840708,,,0.4336283185840708,0.4336283185840708,,,,0.4336283185840708,,,0.0,no_weapon
True,0.9718352598066399,0.28091121986575784,0.07280199075791847,0.07617367046416941,122.80236918873943,118.11431772293932,23.950599730082388,23.163978035719513,0.19003613236351918,0.14704671634753647,0.10606060606060606,,,0.10606060606060606,0.10606060606060606,,,,0.10606060606060606,,,1.0,no_weapon
True,1.886038358735839,4.117001316990739,0.06455209681552179,0.079728085376032,138.6359762088119,123.12569890588976,16.06034767627477,23.227730486803004,0.14881290944546258,0.13475560480104534,0.23684210526315788,,,0.23684210526315788,0.23684210526315788,,,,0.23684210526315788,,,0.0,no_weapon
True,1.2985668462256101,1.8088794261391252,0.0391441231144327,0.01904420870547942,95.50980699359346,116.91204716410994,8.925805721024892,23.61346117725688,0.2404679177377689,0.27328799265002396,0.12337662337662338,,,0.12337662337662338,0.12337662337662338,,,,0.12337662337662338,,,1.0,no_weapon
True,4.385633752583942,3.6607793351075273,0.1061863809312998,0.05738550398240286,127.02162570452623,134.26453825184265,19.178530299220615,19.897820211197498,0.1580120930657593,0.20444958245724243,0.35526315789473684,,,0.35526315789473684,0.35526315789473684,,,,0.35526315789473684,,,0.0,no_weapon
True,5.059686108877683,4.265827686407742,0.13160985744398526,0.05229835526549662,134.5105679128173,136.8513101258875,23.081475646095743,23.75274553937054,0.21430486909466073,0.20746415011166205,0.26605504587155965,,,0.26605504587155965,0.26605504587155965,,,,0.26605504587155965,,,0.0,no_weapon
True,3.458892536324948,3.091337815068103,0.12599985238425565,0.08109525673053808,119.23093121338741,127.34139209624182,28.81446765599587,28.84822855496214,0.23063352155830094,0.23468212365437566,0.20987654320987653,,,0.20987654320987653,0.20987654320987653,,,,0.20987654320987653,,,0.0,no_weapon
True,0.9633429801523509,1.299285565691907,0.030427167264832185,0.012736560929546467,121.00756806605425,110.51313529585424,23.71879813226531,12.675887396869863,0.22297167734925985,0.25427698156091144,0.4444444444444444,,,0.4444444444444444,0.4444444444444444,,,,0.4444444444444444,,,0.0,no_weapon
True,6.82863403605001,11.178482705872959,0.07019283982111514,0.06124418448301888,85.54126669524094,87.22928916740547,40.96903342298918,43.57751864311108,0.14804824842722208,0.1880968964976882,0.3181818181818182,,,0.3181818181818182,0.3181818181818182,,,,0.3181818181818182,,,0.0,no_weapon
True,5.727072739680916,7.411646433381359,0.10263749241366317,0.07962503515654927,106.30735653875087,117.13823237751812,27.38482298409091,30.500731218665337,0.24389174396422583,0.2503550070545655,0.48412698412698413,,,0.48412698412698413,0.48412698412698413,,,,0.48412698412698413,,,0.0,no_weapon
True,6.560201468429298,8.112959066087866,0.07770973869910762,0.05326579115145162,115.29109656210282,116.91889662697619,18.929416831351134,20.794688853100705,0.41190152030751065,0.44824582172724575,0.5483870967741935,,,0.5483870967741935,0.5483870967741935,,,,0.5483870967741935,,,0.0,no_weapon
True,9.34335912692235,13.31160765782929,0.08322410933407179,0.04668313612255782,100.98942765671832,109.26872382507817,23.230689880701544,25.651014031154773,0.2620962564128259,0.3158191875506832,0.7311827956989247,,,0.7311827956989247,0.7311827956989247,,,,0.7311827956989247,,,0.0,no_weapon
True,8.49799287625713,9.388366402962774,0.15179433796905456,0.09280265321615397,103.42360389374043,113.38265056331845,34.8808853475791,41.46573296423259,0.24400849601476704,0.3154860004843328,0.6444444444444445,,,0.6444444444444445,0.6444444444444445,,,,0.6444444444444445,,,0.0,no_weapon
True,9.559322638169776,9.36130404734424,0.12662548229721957,0.08451471012481357,97.58447381421375,105.585757178635,37.33618312147607,40.67839733698448,0.20126080596975476,0.2898629713247693,0.762589928057554,,,0.762589928057554,0.762589928057554,,,,0.762589928057554,,,0.0,no_weapon
True,8.971670286008699,11.043550809693041,0.10185518272885043,0.0803776488590055,108.45164966400574,116.01752288261014,25.28951875961948,25.368582887479775,0.3774926447855924,0.4201763585598928,0.6694915254237288,,,0.6694915254237288,0.6694915254237288,,,,0.6694915254237288,,,0.0,no_weapon
True,9.342832749527007,11.346503039489932,0.14222263210085467,0.09752926040015088,92.97502403859878,105.20969490795184,31.893405165597937,39.05047912000545,0.266643978040147,0.3031833552109302,0.7285714285714285,,,0.7285714285714285,0.7285714285714285,,,,0.7285714285714285,,,0.0,no_weapon
True,5.957238658571187,5.684643785149554,0.15586535927418418,0.0851037228691464,124.10710699089897,131.18541398502785,35.759959021050186,34.4699185923788,0.2301290759031521,0.24920154643248685,0.7037037037037037,,,0.7037037037037037,0.7037037037037037,,,,0.7037037037037037,,,0.0,no_weapon
True,7.69315213056124,9.307152813017062,0.10796892915446882,0.0752339858852509,108.21996708757104,118.24551686342633,37.76098578763568,38.152843906216766,0.23826759855086146,0.2419445764718408,0.7753623188405797,,,0.7753623188405797,0.7753623188405797,,,,0.7753623188405797,,,0.0,no_weapon
True,5.962220498266073,7.006984150267879,0.11785409589791843,0.07957119480572324,106.0732947989762,116.57569404602103,36.168720176198214,38.8643704860244,0.27763691799320916,0.27452419569377795,0.7536231884057971,,,0.7536231884057971,0.7536231884057971,,,,0.7536231884057971,,,0.0,no_weapon
True,2.44947446811353,5.61591279429469,0.08836925860285903,0.05768815410056763,109.64244709607141,110.81207749628858,23.16420825938972,23.245966141973838,0.1683890113013065,0.21165677837504931,0.93,,,0.93,0.93,,,,0.93,,,0.0,no_weapon
True,0.859775227083017,1.2520975058188115,0.06589790240933864,0.04081780763353598,117.12505469651134,120.10252295474844,13.602581312624595,12.983837232814874,0.25352183683338664,0.30053181380647576,0.83,,,0.83,0.83,,,,0.83,,,0.0,no_weapon
True,1.4549200339909107,2.9214087918925733,0.06770081017790672,0.05010368335064727,119.08008311677891,122.10054167923535,15.980596267906808,15.65349499827844,0.1593095271591979,0.151305923568448,0.94,,,0.94,0.94,,,,0.94,,,0.0,no_weapon
True,1.7300315973255769,2.545581509040585,0.04609518859269552,0.02982823954048498,124.06123327615131,123.90545976995344,15.938556105410907,13.013050789245312,0.2339258844331936,0.2147532021968839,0.89,,,0.89,0.89,,,,0.89,,,0.0,no_weapon
True,5.196607514342552,8.542103300821013,0.12407144862127772,0.05761849596965171,135.53807661640872,135.6351788483876,18.04314614285466,13.899932784456599,0.2420187023627615,0.33698054362785573,0.9916666666666667,,,0.9916666666666667,0.9916666666666667,,,,0.9916666666666667,,,0.0,no_weapon
True,6.301602710835671,8.580695514730245,0.0934866689247774,0.07622187062425795,128.35871545345756,134.52575869068662,32.165819067135054,22.068700710955166,0.22083155232802426,0.19926042945423403,0.725,,,0.725,0.725,,,,0.725,,,0.0,no_weapon
True,6.42919351233344,9.024931093370078,0.08887302751115911,0.057852927384515605,124.43968489316988,125.55278984340077,23.849660599023704,21.7301612545853,0.22936197292056543,0.22329436745911094,0.7,,,0.7,0.7,,,,0.7,,,0.0,no_weapon
True,6.7901096815019715,6.846269584818614,0.06632542036333183,0.05257339844338726,133.55103154328478,136.7465735631626,19.49240165334813,15.03185575775642,0.17659861503336063,0.20139504893821986,0.65,,,0.65,0.65,,,,0.65,,,0.0,no_weapon
True,2.5928347467398885,3.675664317544769,0.05950175864642993,0.03991257301427159,129.79232656144907,132.22364804918442,13.300645737317481,12.28095701143838,0.2062529292416316,0.18976953303304583,0.8909090909090909,,,0.8909090909090909,0.8909090909090909,,,,0.8909090909090909,,,0.0,no_weapon
True,2.851812237757342,4.423199430823245,0.1398212308341505,0.07304524705835377,128.3583006355867,128.60722576535431,14.507305821534834,12.360070688955135,0.24221684209033137,0.23581541874415546,0.9363636363636364,,,0.9363636363636364,0.9363636363636364,,,,0.9363636363636364,,,0.0,no_weapon
True,3.095970938439249,3.80121264903458,0.11883164304733963,0.0663215482729152,126.23316099822648,124.1124059438205,18.38582943900065,19.846395992788935,0.24721730272362405,0.31959290268537416,0.7830188679245284,,,0.7830188679245284,0.7830188679245284,,,,0.7830188679245284,,,0.0,no_weapon
True,2.5232902777797843,4.195914593929621,0.06195384223444263,0.03764574382077014,125.56459600264522,128.31777641111768,15.939579435594421,12.685713618034113,0.17746092024839719,0.19175798444031664,0.7545454545454545,,,0.7545454545454545,0.7545454545454545,,,,0.7545454545454545,,,0.0,no_weapon
True,2.417786589376264,5.176261549277331,0.0709901121170353,0.046793425807990764,135.63602409520377,137.37436793627197,26.652544865174313,19.924537727532893,0.196021188015407,0.19288931376180748,0.9469026548672567,,,0.9469026548672567,0.9469026548672567,,,,0.9469026548672567,,,0.0,no_weapon
True,1.8170143421193656,2.1836792351931256,0.12367547128050443,0.07543732873800915,130.09323001602613,133.68334255478382,19.98285833672711,13.544378996276585,0.2690185697056694,0.25831976958009756,0.9026548672566371,,,0.9026548672566371,0.9026548672566371,,,,0.9026548672566371,,,0.0,no_weapon
True,3.4312289137595506,6.9682250326802,0.07883383101885016,0.0457100120468653,127.08109440128706,128.92686564033048,30.839953819156445,26.63996383957123,0.23137377740170484,0.24294420300784053,0.9369369369369369,,,0.9369369369369369,0.9369369369369369,,,,0.9369369369369369,,,0.0,no_weapon
True,3.5355992002527894,7.317913418931422,0.13608302915428838,0.0761918380095064,110.43496201003168,122.21121688196425,32.10488707814066,28.558433600246303,0.27622803092035836,0.23871044174607406,0.9911504424778761,,,0.9911504424778761,0.9911504424778761,,,,0.9911504424778761,,,0.0,no_weapon
True,0.9616577619741902,2.254993326891007,0.11676367808639139,0.054309475645879714,113.57122714575242,123.882742427699,24.756957648590543,12.667543467911438,0.20722887852950572,0.18244662947367823,0.9557522123893806,,,0.9557522123893806,0.9557522123893806,,,,0.9557522123893806,,,0.0,no_weapon
True,0.9929326851979898,1.2212729816723258,0.10325878735025588,0.03680123889047916,130.57623510692878,132.0858813781056,14.818188123104212,13.219217369910938,0.18724330627374447,0.24656701791767177,0.9557522123893806,,,0.9557522123893806,0.9557522123893806,,,,0.9557522123893806,,,0.0,no_weapon
True,1.5622199900522566,2.278396044103156,0.10877196938680311,0.046010880229200656,113.93277341136985,116.91620926318942,25.24093711846026,23.731180119507776,0.30515602447358126,0.2779362938504041,0.9223300970873787,,,0.9223300970873787,0.9223300970873787,,,,0.9223300970873787,,,0.0,no_weapon
True,5.002873882797001,9.49331306518246,0.11301061725638095,0.06324648456049503,125.05203592859912,135.34526413567409,15.137045922810152,17.595438498753264,0.17689200938246122,0.16768555192171888,0.88,,,0.88,0.88,,,,0.88,,,0.0,no_weapon
True,2.879070118524213,3.113408127637688,0.10109093490965292,0.05836658553974882,129.73025460756514,133.24400188430488,15.051297665042442,15.56064975475923,0.2407965046266804,0.2784848203662936,0.76,,,0.76,0.76,,,,0.76,,,0.0,no_weapon
True,2.665540866543634,2.4755534431620205,0.11833525636250335,0.07061061983934691,125.81143872617493,127.74087331740456,19.169416139501983,24.91289419759958,0.2867100348578192,0.31848276091895267,0.76,,,0.76,0.76,,,,0.76,,,0.0,no_weapon
True,2.6229564298769623,2.6219512017805595,0.10069741925910429,0.06539695130599928,117.96070594706654,131.08423074883598,15.171725844729279,21.54725547524964,0.20747108707924727,0.2695203389271845,0.864406779661017,,,0.864406779661017,0.864406779661017,,,,0.864406779661017,,,0.0,no_weapon
True,6.064463724880956,6.297403542809031,0.12394846063301285,0.10552306976489818,129.69307692701761,136.29506640172806,17.833795599037856,16.035406611406092,0.17541714845807377,0.199024154046119,0.7352941176470589,,,0.7352941176470589,0.7352941176470589,,,,0.7352941176470589,,,0.0,no_weapon
True,4.902406016744451,5.688355720574517,0.1416694266156044,0.10196790376545666,125.58872467314188,129.26104466139773,24.88326222290834,24.10716352278889,0.27786074951071427,0.2745654316644329,0.7272727272727273,,,0.7272727272727273,0.7272727272727273,,,,0.7272727272727273,,,0.0,no_weapon
True,5.352504377765902,6.089702695148572,0.09966483651642556,0.06544404262547009,122.6790948000954,130.68841927939005,21.091523773193458,17.20189517360779,0.19420895168430544,0.18945365194436778,0.6909090909090909,,,0.6909090909090909,0.6909090909090909,,,,0.6909090909090909,,,0.0,no_weapon
True,11.038475370552833,9.9226593189865,0.1195421937540454,0.06518417623912172,122.2171571007059,125.57630805490179,25.228738947846782,25.714875478754568,0.2280000485477583,0.19426437837411228,0.7575757575757576,,,0.7575757575757576,0.7575757575757576,,,,0.7575757575757576,,,0.0,no_weapon
True,4.995352897982126,6.114278646550765,0.09907057068005343,0.06425438164477967,127.19553528500575,129.32959310222174,21.911187155477183,23.315974969174064,0.2066342721610617,0.18576416881182536,0.7062937062937062,,,0.7062937062937062,0.7062937062937062,,,,0.7062937062937062,,,0.0,no_weapon
True,6.382787777407971,7.1333805948786395,0.11254406884540981,0.07677180985982544,119.76632105330235,122.33281022779438,21.595420725480455,23.584700068430763,0.20158386453376737,0.19465370525466397,0.6714285714285714,,,0.6714285714285714,0.6714285714285714,,,,0.6714285714285714,,,0.0,no_weapon
True,5.282755912516926,6.691857084011692,0.11942757029931067,0.0692211167437754,133.14900691452297,130.49556180166266,18.1758771212556,19.925601544863156,0.3118780655454365,0.3221231683471966,0.7272727272727273,,,0.7272727272727273,0.7272727272727273,,,,0.7272727272727273,,,0.0,no_weapon
True,5.41880335599574,5.906271411906168,0.15430290212004796,0.07892431292733311,126.74704595392802,128.76241098289609,27.099452215016377,25.54591108143463,0.24430627100753227,0.2601745061942367,0.7590361445783133,,,0.7590361445783133,0.7590361445783133,,,,0.7590361445783133,,,0.0,no_weapon
True,0.18514623206435094,0.14199259170228418,0.03822510292089821,0.017877958020445568,122.04435513722458,151.4304726081956,15.927130926514314,9.722481493790204,0.1164015868793343,0.1709126924108739,0.9727272727272728,,,0.9727272727272728,0.9727272727272728,,,,0.9727272727272728,,,0.0,no_weapon
True,0.31853297861927976,0.27348977868251056,0.0906108731761551,0.04788175118757261,108.97887470752453,140.40337635638886,18.539366430996886,20.915040753050373,0.14840761648488232,0.17458980070599653,0.944954128440367,,,0.944954128440367,0.944954128440367,,,,0.944954128440367,,,0.0,no_weapon
True,2.3605867315814315,3.4644769835196407,0.17318779614586527,0.09846677677269379,123.22257872207831,112.07228012505979,29.11786067593645,28.13604133487624,0.26593127147789136,0.25646914578795726,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,0.0,no_weapon
True,0.24230086135206502,0.20496054914888645,0.056834306366777165,0.04071323989749284,124.69768586362261,96.89474116165886,23.430435060941317,8.978832291854715,0.14519321977229807,0.16774762673709517,0.7333333333333333,,,0.7333333333333333,0.7333333333333333,,,,0.7333333333333333,,,0.0,no_weapon
True,8.57159675872058,13.780860224436886,0.0990987601856442,0.04884316789478738,102.84086974374819,104.4403351060318,30.620359262178237,21.1961388073821,0.17313209584435735,0.15346791946975566,0.5353535353535354,,,0.5353535353535354,0.5353535353535354,,,,0.5353535353535354,,,0.0,no_weapon
True,2.538314050273114,6.6824698782394645,0.08301868936493506,0.04984619348044515,109.10034661419122,107.75650611147456,18.2005035270162,16.76328489720401,0.20209846575384224,0.19639841981837072,0.7142857142857143,,,0.7142857142857143,0.7142857142857143,,,,0.7142857142857143,,,0.0,no_weapon
True,2.214011480255276,4.466943328015817,0.09186038604057713,0.05843325352662226,118.06399312902238,114.7084195094484,21.953781715014316,15.606523690314326,0.14379023871792945,0.1429692158785617,0.6395348837209303,,,0.6395348837209303,0.6395348837209303,,,,0.6395348837209303,,,0.0,no_weapon
True,4.367982163880378,8.80056649112485,0.06678871512566423,0.03239523677126516,109.30924959524961,107.44327624117052,19.433532993646615,18.095989616310685,0.16756890162619575,0.17951615383219224,0.625,,,0.625,0.625,,,,0.625,,,0.0,no_weapon
True,2.450981509204905,2.720030449259961,0.06228582272406587,0.039784066941674516,124.43019053372937,121.71196213962791,25.26230315451355,20.559981417205925,0.29725159756214087,0.1937510330820499,0.417910447761194,,,0.417910447761194,0.417910447761194,,,,0.417910447761194,,,0.0,no_weapon
True,2.77721230772744,6.083221109128492,0.0899357027921609,0.020544047884412477,155.68077596547525,157.4588524153518,13.249736197002525,10.348484652612154,0.15442641619476483,0.21325543818688464,0.9925373134328358,,,0.9925373134328358,0.9925373134328358,,,,0.9925373134328358,,,0.0,no_weapon
True,8.624494075357612,9.286896299017956,0.06169399917446725,0.048770832296508373,122.07478455304845,124.37722637011449,19.2185009311709,15.632417178478397,0.20778350522157132,0.2159146773871238,0.6470588235294118,,,0.6470588235294118,0.6470588235294118,,,,0.6470588235294118,,,0.0,no_weapon
True,3.0303615951139204,6.43395141763678,0.0757895258140285,0.023386732017495318,115.40171607640933,107.21230486760346,19.20400996187631,20.680830394931455,0.22299941253006375,0.21998068896690884,0.8432835820895522,,,0.8432835820895522,0.8432835820895522,,,,0.8432835820895522,,,0.0,no_weapon
True,6.29007867958086,10.869519008478164,0.11605428300438199,0.07650703373930491,135.48222053675892,134.67119396019822,24.425548252980526,17.867940020861433,0.17668027391267063,0.21027980255626147,0.28225806451612906,,,0.28225806451612906,0.28225806451612906,,,,0.28225806451612906,,,0.0,no_weapon
True,0.22837508408662893,0.334819303066803,0.042071832948782015,0.02830004318436006,133.10472388608554,127.20197969206819,18.76000133269404,13.692000978748181,0.17185153447381302,0.1743739238745306,0.5,,,0.5,0.5,,,,0.5,,,0.0,no_weapon
True,0.7391985070374061,0.5967311892676637,0.16500395677904892,0.07404911850319305,106.43049263372701,123.19901540200368,19.245099158483924,14.815350205647006,0.2048577439954968,0.2388573552693298,0.9016393442622951,,,0.9016393442622951,0.9016393442622951,,,,0.9016393442622951,,,0.0,no_weapon
True,0.9098384744083214,0.7709598915818581,0.09240752995467227,0.062227325855126255,123.32723637092327,135.00958219930047,14.280937729684158,9.92906165134918,0.266295040093463,0.22022143227777496,0.9553571428571429,,,0.9553571428571429,0.9553571428571429,,,,0.9553571428571429,,,0.0,no_weapon
True,0.3265559229309098,0.48147353733215953,0.14488482397078234,0.05043594640404569,140.126000415683,137.68928801535216,30.954831024976063,33.0169024095778,0.2016564392631922,0.1801701752330542,0.7627118644067796,,,0.7627118644067796,0.7627118644067796,,,,0.7627118644067796,,,0.0,no_weapon
True,0.3235629085417706,0.38675694747402256,0.10967104223867909,0.05572701178994522,126.13067495341924,136.26727319825025,22.046519662421456,18.844746987224852,0.18231069739884087,0.22389637520530015,0.7657657657657657,,,0.7657657657657657,0.7657657657657657,,,,0.7657657657657657,,,0.0,no_weapon
True,0.41492853812945213,0.43833386805805874,0.12218441366657708,0.03896854587445385,80.24301396541084,79.51960113238817,15.630702772161284,33.66926281136671,0.2342122211832357,0.193320098337867,0.7358490566037735,,,0.7358490566037735,0.7358490566037735,,,,0.7358490566037735,,,0.0,no_weapon
True,0.31182730715031204,0.48911039691923996,0.10216840066795294,0.009940198179613162,131.01812072967172,124.15067462088402,16.965304301108485,12.137418854613218,0.1608424590817753,0.2530527308504069,0.9761904761904762,,,0.9761904761904762,0.9761904761904762,,,,0.9761904761904762,,,0.0,no_weapon
True,0.19386359339588485,0.37615588245639453,0.10003170524151973,0.0118761138534475,132.59412531186422,131.73057482047605,9.524108473066725,8.489932803699945,0.1560955251024571,0.2106457280706517,1.0,0.1792087995110588,0.006912514577174957,1.0,1.0,0.1560955251024571,0.2106457280706517,0.0545502029681946,1.0,0.10003170524151973,0.0118761138534475,0.0,no_weapon
True,0.6945666102297867,0.7712441339312907,0.14168575993771465,0.05861843353985062,115.42670071051715,115.25417275438897,40.96816119427808,43.60139606063904,0.3751948680865235,0.3038081287551981,0.72,,,0.72,0.72,,,,0.72,,,0.0,no_weapon
True,1.7961930318784685,1.4803922076697684,0.12426556628099888,0.07350354416383575,133.7846760927637,133.90041524233686,9.649708824361177,8.27368103685353,0.24251625705476013,0.23784434936106041,0.8181818181818182,,,0.8181818181818182,0.8181818181818182,,,,0.8181818181818182,,,0.0,no_weapon
True,2.160561388266941,2.8277404172241343,0.12287167777305882,0.07704143710941098,117.7807980697745,98.06655104332657,25.687286527478623,20.095509817708706,0.30351351573663377,0.2477026827049292,0.7092198581560284,,,0.7092198581560284,0.7092198581560284,,,,0.7092198581560284,,,0.0,no_weapon
True,1.7184318581932714,3.3309417635482585,0.11044387994760645,0.060042573656571833,110.75790019358138,95.20001965430173,27.1973429496397,20.53715606771363,0.26652633947194027,0.19574727488484178,0.7383177570093458,,,0.7383177570093458,0.7383177570093458,,,,0.7383177570093458,,,0.0,no_weapon
True,1.5830682645925451,1.6791858179118493,0.11671056010717283,0.111035307837608,121.58895706288905,128.64370044155817,20.93613701793058,14.27010453316975,0.21126566197895724,0.188005109362697,0.6636363636363637,,,0.6636363636363637,0.6636363636363637,,,,0.6636363636363637,,,0.0,no_weapon
True,3.6256703833227752,5.582241664232239,0.07066467913247976,0.06641343908355227,136.47231894689583,136.0488175534853,20.49633659014329,20.526049197133606,0.20674940677204312,0.27478732334827055,0.6818181818181818,,,0.6818181818181818,0.6818181818181818,,,,0.6818181818181818,,,0.0,no_weapon
True,5.325051935853208,9.023294590226897,0.07312488882361308,0.071185333251789,121.23660379628181,136.10210077834424,34.32625902292305,23.388521086951663,0.20908494889472842,0.2346603104181979,0.5681818181818182,,,0.5681818181818182,0.5681818181818182,,,,0.5681818181818182,,,0.0,no_weapon
True,4.778450971064726,7.441512533263009,0.12153574198343692,0.07215144032316026,128.76956914315676,134.9455972926549,25.624760994136413,24.59351887729523,0.2845702279278801,0.22168276898727968,0.5163934426229508,,,0.5163934426229508,0.5163934426229508,,,,0.5163934426229508,,,0.0,no_weapon
True,4.005363918963818,9.624494229126068,0.08295944814613206,0.036490562038053495,131.57397924619477,138.53432805388525,20.68259141568669,21.48073103151774,0.14155206991499045,0.2024380028703582,0.6195652173913043,,,0.6195652173913043,0.6195652173913043,,,,0.6195652173913043,,,0.0,no_weapon
True,5.173102514852427,8.93856700429192,0.1618019335871114,0.06404801459628201,116.35784933643671,126.34865584440954,21.622625159990413,25.52566398579046,0.37048803059855345,0.3195337807781394,0.603448275862069,,,0.603448275862069,0.603448275862069,,,,0.603448275862069,,,0.0,no_weapon
True,2.0768109422920933,1.66702804900543,0.10768055063943946,0.060800573560384076,126.74273152453982,132.9052613445924,19.808065910139312,17.26294813154022,0.31298302387478794,0.2885521594041388,0.4473684210526316,,,0.4473684210526316,0.4473684210526316,,,,0.4473684210526316,,,0.0,no_weapon
True,1.4011986514820576,2.6870879546235167,0.06182851091601669,0.04522312196211953,125.03726368525577,138.2743259296225,12.885365277376563,7.9979125580043995,0.24199647403414534,0.281871310461969,0.7410714285714286,,,0.7410714285714286,0.7410714285714286,,,,0.7410714285714286,,,0.0,no_weapon
True,1.3414252767731645,1.7365983842087802,0.09483406804054481,0.04102739433807037,113.23739964472466,132.29531069627572,17.191102491544132,20.80132055423056,0.21177693167919148,0.2227032952511249,0.6162790697674418,,,0.6162790697674418,0.6162790697674418,,,,0.6162790697674418,,,0.0,no_weapon
True,1.312028446115075,2.853785010077848,0.1735318230557839,0.044626967049356966,126.72743170830618,142.16325596363725,25.186890441378,28.85325776379786,0.24297765332080656,0.37522022632107177,0.8833333333333333,,,0.8833333333333333,0.8833333333333333,,,,0.8833333333333333,,,0.0,no_weapon
True,2.0602906040279794,4.931132465219697,0.07953424270518465,0.03141324022230231,140.0150151105911,151.54537282247918,9.170166488929105,12.868233530429283,0.29756526956283175,0.39980580975409286,0.8796296296296297,,,0.8796296296296297,0.8796296296296297,,,,0.8796296296296297,,,0.0,no_weapon
True,2.0826121642388005,4.466925198959821,0.1001219870674045,0.04859302639755318,134.82322874772584,148.70993564129378,13.941669904798484,16.420240346205095,0.24018160494472265,0.29002144496860943,0.717948717948718,,,0.717948717948718,0.717948717948718,,,,0.717948717948718,,,0.0,no_weapon
True,6.352355872984127,6.3880808583540505,0.07431777698237454,0.02683867136789548,114.33923542808917,132.0662750393363,18.93745868809607,17.30481034873796,0.19888419063905996,0.33487342487491467,0.4642857142857143,,,0.4642857142857143,0.4642857142857143,,,,0.4642857142857143,,,0.0,no_weapon
True,1.6865382207101693,2.376592983260182,0.1346945251979869,0.06688911741700314,130.34509718262447,139.82003356819183,16.87170124034908,18.284764822549633,0.27496311945615376,0.34764596095042877,0.6515151515151515,,,0.6515151515151515,0.6515151515151515,,,,0.6515151515151515,,,0.0,no_weapon
True,1.4432292771262833,2.4247423815939886,0.10279019135142992,0.06572077004644129,130.1980216026164,141.15123327270646,12.932816467874567,14.913895691632051,0.23837655099333016,0.3039074476603581,0.6946564885496184,,,0.6946564885496184,0.6946564885496184,,,,0.6946564885496184,,,0.0,no_weapon
True,1.2536387487436058,2.386639598177938,0.14171666406116196,0.0476558679711541,133.94930297217718,146.85403314597121,13.379354027266922,12.636515511565664,0.2778612333677607,0.3227681356373045,0.890625,,,0.890625,0.890625,,,,0.890625,,,0.0,no_weapon
True,1.2241067797903935,1.2350896538694507,0.08635610414576328,0.03327816976866801,139.71923926515026,153.027526470013,12.422888168935712,10.827571431395063,0.22995782632588066,0.32632289909000994,0.8174603174603174,,,0.8174603174603174,0.8174603174603174,,,,0.8174603174603174,,,0.0,no_weapon
